0.0 0.02631578947368421 0.0344904861337026 0.9021781263722735 0.21978810633083784
0.06493506493506493 0.09210526315789473 0.1611085746710211 0.9949743397057298 0.2640250135424711
0.8181818181818182 0.7763157894736842 0.10039863688445187 0.655100699618709 0.30586272173640217
0.45454545454545453 0.4473684210526316 0.1129950820702183 0.7406625392273801 0.5342682496147714
0.5974025974025974 0.5789473684210527 0.17761847647326126 0.7640563880804866 0.36496635176549885
0.5194805194805194 0.5131578947368421 0.4532717325081956 0.6884333767153189 0.1903104164129353
0.5974025974025974 0.618421052631579 0.262067134577316 0.8463449121537007 0.1409457674622389
0.5714285714285714 0.5526315789473685 0.3920709238686971 0.6827398321613816 0.3394686017294041
0.4155844155844156 0.42105263157894735 0.5558317880587355 0.6095952968562335 0.4881988820704454
0.5324675324675324 0.5394736842105263 0.3421052462278108 0.7822833504895633 0.25203718696321076
0.36363636363636365 0.3684210526315789 0.10105977923464031 0.7739821639086659 0.3046996514877144
0.5974025974025974 0.5526315789473685 0.4757265542688929 0.5647601001381114 0.2613046684137213
0.6623376623376623 0.5526315789473685 0.4029153311040776 0.6997047449506788 0.05521891671347811
0.8831168831168831 0.8026315789473685 0.27821311858251757 0.5006248135923165 0.397785540651207
0.6363636363636364 0.5789473684210527 0.4664606967706959 0.7512121749921516 0.1062804058121958
0.7142857142857143 0.6578947368421053 0.06937191047836641 0.5816432292207139 0.45769788199304373
0.11688311688311688 0.13157894736842105 0.11784653305572361 0.9110548414454819 0.31264541127977624
0.19480519480519481 0.21052631578947367 0.3006003893084081 0.9401200710956655 0.26580679947515407
0.5454545454545454 0.5526315789473685 0.22744733646269755 0.7849715506057575 0.2828528977124081
0.8181818181818182 0.7763157894736842 0.16819542878930743 0.6446474019430483 0.3275472522551203
0.7402597402597403 0.631578947368421 1.0 0.0 0.52231932669106
0.7662337662337663 0.6842105263157895 0.42842731969717396 0.04260875640829058 1.0
1.0 1.0 0.0 0.8073025784188274 0.3124717593810774
0.012987012987012988 0.02631578947368421 0.15086011767604712 0.9124860498783399 0.19877747102053508
0.37662337662337664 0.32894736842105265 0.26598359346200334 0.7130762927070705 0.18221151091498541
0.38961038961038963 0.3815789473684211 0.5456839070489182 0.893340872791057 0.034282242439838496
0.5974025974025974 0.6578947368421053 0.3059723049335201 0.9774546255884783 0.10036712735153507
0.4935064935064935 0.5131578947368421 0.36653019927984154 0.8661493952539238 0.05516398290616832
0.6753246753246753 0.631578947368421 0.16315376266769543 0.6127302021987235 0.43560096172603163
0.19480519480519481 0.21052631578947367 0.0585086318427858 0.9352553001967577 0.3966057456058772
0.4155844155844156 0.4473684210526316 0.41459865785743977 0.8378918343696632 0.142640686244145
0.0 0.0 0.06323355866785925 0.9882041704588256 0.2921457916813701
0.45454545454545453 0.5131578947368421 0.3917192295922426 1.0 0.0
0.5454545454545454 0.5789473684210527 0.0666844515317036 0.9941726159142869 0.29824516766830117
0.5324675324675324 0.5394736842105263 0.31824429070448434 0.8861698753214814 0.1480047612354664
0.45454545454545453 0.47368421052631576 0.3512435073269283 0.9146562337284556 0.04776198930004298
0.42857142857142855 0.4473684210526316 0.14996372616654735 0.9311675153899719 0.11967361065867997
0.7012987012987013 0.6710526315789473 0.4137721763077719 0.5409647310588928 0.4633581484534584
0.2857142857142857 0.3026315789473684 0.27322892445242375 0.8904021260786761 0.13022763464656045
0.7272727272727273 0.7236842105263158 0.2428114440459767 0.7736231322290106 0.08698928672242764
